School Code,School Code Adjusted,School Name,JCPS School Code,School Name Alternate,Display Name,School Zone,Feeder to High School,Network,Great Schools Rating,Great Schools URL,Enrollment,All Grades Enrollment,All Grades Except Preschool Enrollment,Student Teacher Ratio,Grade,Mathematics - All Students Proficient or Distinguished,Mathematics - Economically Disadvantaged Proficient or Distinguished,Mathematics - Non Economically Disadvantaged Proficient or Distinguished,Reading - All Students Proficient or Distinguished,Reading - Economically Disadvantaged Proficient or Distinguished,Reading - Non Economically Disadvantaged Proficient or Distinguished,Total Ready,Teacher Average Years of Experience,Percent of Teachers With 1-3 Years Experience,Percent of Teachers With Less Than 1 Year Experience,Percent of Teachers with 3 Years or Less of Experience,Total Behavior Events,Alcohol,"Assault, 1st Degree",Drugs,Harassment (Includes Bullying),Other Assault or Violence,Other Events Resulting in State Resolutions,Tobacco,Weapons,Percent_Drugs,Percent_Assault,Percent_Total_Behavior,Total Assault Or Weapons,Attendance Rate,Dropout Rate,Students Whose Parents Attended Teacher Conferences,Parents Voted in SBDM Elections,Parents Who Served on SBDM or Committees,Volunteer Hours Contributed by Parents,School Website Link,School Type,Low Grade,High Grade,Title I Status,Contact Name,Address,Address2,PO Box,City,State,Zipcode,Phone,Fax,Latitude,Longitude,KYReportCard URL,Reside,Choice Zone,Universal Magnet Traditional School,Universal Magnet Traditional Program,Geographical Magnet Traditional,Magnet Programs,The Academies of Louisville,The Academies of Louisville Programs,Explore Pathways,Explore Pathways Programs,Specialized School Choices,Universal Academies or Other,Level,GIS Name,Gifted Talented,PTA Membership Percent,Percent Disciplinary Resolutions,Total Discipline Resolutions,Corporal Punishment (SSP5),Restraint (SSP7),Seclusion (SSP8),"Expelled, Not Receiving Services (SSP2)","Expelled, Receiving Services (SSP1)",In-School Removal (INSR) Or In-District Removal (INDR) >=.5,Out-Of-School Suspensions (SSP3),Removal By Hearing Officer (IAES2),Unilateral Removal By School Personnel (IAES1),Start Time,End Time,School Level,Membership,All Grades With Preschool Membership,All Grades Membership,Preschool Membership,Elementary School Membership,Middle School Membership,High School Membership,White %,African American %,Hispanic %,Asian %,Two or More Races %,Economically Disadvantaged %,Parent Satisfaction,Overall Indicator Rating,Overall Indicator Rating - Color
275219,275219,Ramsey Middle,219,Ramsey Middle,Ramsey Middle,Fern Creek Zone; Jeffersontown High,Fern Creek High; Jeffersontown High,Network 2,3,https://www.greatschools.org/kentucky/louisville/4082-Ramsey-Middle-School/,1178,1178,1178,16:01,Grade 8,26,20,41,34,26,55,,11.27,13.4,6,19.4,247,*,0,13,65,40,209,22,12,1.1,3.4,21,52,89.9,0,375,150,2,40,https://ramsey.jcps-ky.com/,A1,6th,8th,Title 1 Eligible - Schoolwide School,Katherine LaDuke,6409 Gelhaus Lane,,,Louisville,KY,40299,(502) 485-8391,(502) 485-8973,38.149593,-85.54606,https://reportcard.kyschools.us/kysrc?organization=20232024:275:275219,Yes,No,No,No,No,,#N/A,,Yes,Business and Communication; Engineering and Design; Healthcare Science,,No,Middle School,RAMSEY,20.5,11,11.4,134,0,5,0,0,0,22,128,0,0,7:30 a.m.,2:10 p.m.,Middle School,1055,1055,1055,0,0,1055,0,38,33.6,17.3,4.9,5.9,64.9,72.3,2,Orange
275081,275081,Rangeland Elementary,81,Rangeland Elementary,Rangeland Elementary,Southern Zone,Southern High,Network 2,1,https://www.greatschools.org/kentucky/louisville/742-Rangeland-Elementary-School/,665,665,665,16:01,Grade 5,*,*,*,*,*,*,31,10.19,11.1,7.4,18.5,81,0,0,0,10,8,76,*,*,0,1.2,12.2,8,90.5,,355,1,2,20,https://sites.google.com/jefferson.kyschools.us/rangeland/home,A1,K,5th,Title 1 Eligible - Schoolwide School,Ms. Amanda Petters,1701 Rangeland Rd,,,Louisville,KY,40219,(502) 485-8317,(502) 313-3521,38.165695,-85.669476,https://reportcard.kyschools.us/kysrc?organization=20232024:275:275081,Yes,No,No,No,No,,#N/A,,#N/A,,No,No,Elementary School,,6.5,4.2,7.1,47,0,5,0,0,0,26,30,0,0,9:40 a.m.,4:20 p.m.,Elementary School,551,551,551,0,551,0,0,10,40.7,40.3,4.2,4,84.7,84,1,Red
275560,275560,Rutherford Elementary,560,Rutherford Elementary,Rutherford Elementary,Iroquois Zone,Iroquois High,Network 1,3,https://www.greatschools.org/kentucky/louisville/825-Rutherford-Elementary-School/,551,579,551,21:01,Grade 5,*,*,*,*,*,*,29,7.18,17.6,17.6,35.2,23,0,0,0,*,*,14,4,*,0,0,4,0,91.1,,542,30,1,100,https://www.jefferson.kyschools.us/page/rutherford-elementary,A1,Preschool,5th,Title 1 Eligible - Schoolwide School,Kenya Natsis,301 Southland Boulevard,,,Louisville,KY,40214,(502) 485-8320,(502) 485-8378,38.172242,-85.768909,https://reportcard.kyschools.us/kysrc?organization=20232024:275:275560,Yes,No,No,No,No,,#N/A,,#N/A,,No,No,Elementary School,,17.7,0,2.4,14,0,*,0,0,0,3,12,0,0,9:40 a.m.,4:20 p.m.,Elementary School,470,489,470,19,470,0,0,15.7,40,30.2,9.4,4.3,81.2,84.3,1,Red
275086,275086,Sanders Elementary,86,Sanders Elementary,Sanders Elementary,Pleasure Ridge Park Zone,Pleasure Ridge Park High,Network 1,1,https://www.greatschools.org/kentucky/louisville/747-Sanders-Elementary-School/,481,481,481,14:01,Grade 5,24,22,31,29,27,38,39,10.35,17.4,4.3,21.7,12,0,0,0,*,*,8,0,0,0,0,2.5,0,89.5,,300,20,2,50,https://www.jefferson.kyschools.us/o/sanders,A1,K,5th,Title 1 Eligible - Schoolwide School,Alison Dahlgren,8408 Terry Rd,,,Louisville,KY,40258,(502) 485-8322,(502) 485-8555,38.132229,-85.875792,https://reportcard.kyschools.us/kysrc?organization=20232024:275:275086,Yes,No,No,No,No,,#N/A,,#N/A,,No,No,Elementary School,,4.6,0,2.1,10,0,3,0,0,0,0,9,0,0,7:30 a.m.,2:10 p.m.,Elementary School,433,433,433,0,433,0,0,39.7,31.4,17.3,0.7,10.9,82.5,85.8,2,Orange
275063,275063,Schaffner Traditional Elementary,63,Schaffner Traditional Elementary,Schaffner Traditional Elementary,Magnet,Magnet Schools,Magnet,4,https://www.greatschools.org/kentucky/louisville/849-Schaffner-Elementary-School/,614,614,614,18:01,Grade 5,36,26,52,40,31,55,51,12.16,16.1,0,16.1,37,0,0,0,11,*,26,0,0,0,0,6,0,94.5,,300,250,2,40,https://www.jefferson.kyschools.us/page/schaffner-traditional-elementary,A1,K,5th,Title 1 Eligible - Schoolwide School,Zachary Eckels,2701 Crums Lane,,,Louisville,KY,40216,(502) 485-8217,(502) 485-8218,38.195703,-85.824372,https://reportcard.kyschools.us/kysrc?organization=20232024:275:275063,No,No,No,No,Yes,Traditional,#N/A,,#N/A,,No,No,Elementary School,SCHAFFNER,24.7,16.8,4.2,26,0,0,0,0,0,23,7,0,0,8:40 a.m.,3:20 p.m.,Elementary School,592,592,592,0,592,0,0,29.6,49.5,7.1,4.4,8.8,65,74.1,3,Yellow
275580,275580,Semple Elementary,580,Semple Elementary,Semple Elementary,Iroquois Zone,Iroquois High,Network 1,2,https://www.greatschools.org/kentucky/louisville/826-Semple-Elementary-School/,664,664,664,15:01,Grade 5,*,*,*,26,28,*,19,9.97,10,6.7,16.7,21,0,0,0,*,*,19,*,0,0,0,3.2,0,90.1,,450,1,1,1860,https://sites.google.com/jefferson.kyschools.us/semplestars,A1,K,5th,Title 1 Eligible - Schoolwide School,Ms. Danielle Randle,724 Denmark Street,,,Louisville,KY,40215,(502) 485-8324,(502) 485-8144,38.195602,-85.772019,https://reportcard.kyschools.us/kysrc?organization=20232024:275:275580,Yes,No,No,No,No,,#N/A,,#N/A,,No,No,Elementary School,,11.3,0,2.9,19,0,0,0,0,0,4,15,0,0,9:40 a.m.,4:20 p.m.,Elementary School,600,600,600,0,600,0,0,16.8,43.3,27.3,1.8,10.3,83.7,90.9,2,Orange
275073,275073,Seneca High,73,Seneca High,Seneca High,Seneca Zone,Seneca High,Network 2,1,https://www.greatschools.org/kentucky/louisville/736-Seneca-High-School/,1500,1500,1500,15:01,Grade 10,13,*,27,26,21,42,,12.21,7.7,7.7,15.4,678,*,0,61,25,15,667,86,6,4.07,1,45.2,21,82,4,169,11,1,15,https://seneca.jcps-ky.com/,A1,9th,12th,Title 1 Eligible - Schoolwide School,Michael Guy,3510 Goldsmith Lane,,,Louisville,KY,40220,(502) 485-8323,(502) 485-8174,38.207742,-85.65485,https://reportcard.kyschools.us/kysrc?organization=20232024:275:275073,Yes,No,No,Yes,No,Urban Agriscience Technology,Yes,Freshman Academy; Agri-Science and Leadership Academy; Health Science Academy; Innovate Academy,#N/A,,No,Yes,High School,SENECA,8.3,8.1,25.7,385,0,10,0,0,0,218,323,0,*,8:40 a.m.,3:20 p.m.,High School,1312,1312,1312,0,0,0,1312,25.2,35.5,29.9,4.5,4.7,66.7,63.2,1,Red
275097,275097,Shacklette Elementary,97,Shacklette Elementary,Shacklette Elementary,Pleasure Ridge Park Zone,Pleasure Ridge Park High,Network 1,3,https://www.greatschools.org/kentucky/louisville/755-Shacklette-Elementary-School/,346,498,346,12:01,Grade 5,19,19,*,28,29,*,39,9.17,25,12.5,37.5,39,0,0,0,*,14,29,*,*,0,2.8,7.8,14,90.6,,96,0,1,0,https://www.jefferson.kyschools.us/page/shacklette-elementary,A1,Preschool,5th,Title 1 Eligible - Schoolwide School,Charita Kimbrough,5310 Mercury Drive,,,Louisville,KY,40258,(502) 485-8325,(502) 485-8526,38.159276,-85.854683,https://reportcard.kyschools.us/kysrc?organization=20232024:275:275097,Yes,No,No,No,No,,#N/A,,#N/A,,No,No,Elementary School,,22.2,0,1.4,7,0,4,0,0,0,*,6,0,0,9:40 a.m.,4:20 p.m.,Elementary School,315,453,315,138,315,0,0,24.1,32.1,34.9,1.6,7.3,83.1,74.5,2,Orange
275610,275610,Shelby Academy,610,Shelby Academy,Shelby Academy,Atherton Zone,Atherton High,Network 3,1,https://www.greatschools.org/kentucky/louisville/828-Shelby-Traditional-Academy/,436,436,436,11:01,Grade 5,9,*,20,13,10,*,48,10.86,14.3,8.6,22.9,27,0,0,0,*,0,22,*,*,0,0,6.2,0,90.4,,400,30,2,10,https://sites.google.com/jefferson.kyschools.us/shelby-traditional-academy/home,A1,K,5th,Title 1 Eligible - Schoolwide School,Jimica Howard,735 Ziegler Street,,,Louisville,KY,40217,(502) 485-8327,(502) 485-8507,38.223316,-85.74459,https://reportcard.kyschools.us/kysrc?organization=20232024:275:275610,Yes,No,No,No,No,,#N/A,,#N/A,,No,No,Elementary School,,12.2,0,5.7,25,0,4,0,0,0,14,15,0,0,9:40 a.m.,4:20 p.m.,Elementary School,384,384,384,0,384,0,0,21.9,59.9,11.5,0.3,6,86.7,78.4,1,Red
275103,275103,Slaughter Elementary,103,Slaughter Elementary,Slaughter Elementary,Southern Zone,Southern High,Network 2,3,https://www.greatschools.org/kentucky/louisville/759-Slaughter-Elementary-School/,510,510,510,14:01,Grade 5,23,25,*,24,26,*,26,11,16,8,24,20,0,0,0,*,4,17,0,0,0,0.8,3.9,4,91.7,,300,60,2,50,https://www.jefferson.kyschools.us/page/slaughter-elementary,A1,K,5th,Title 1 Eligible - Schoolwide School,Sara Adams,3805 Fern Valley Road,,,Louisville,KY,40219,(502) 485-8328,,38.158744,-85.691773,https://reportcard.kyschools.us/kysrc?organization=20232024:275:275103,Yes,No,No,No,No,,#N/A,,#N/A,,No,No,Elementary School,,7.4,0,1.4,7,0,4,*,0,0,*,*,0,0,9:40 a.m.,4:20 p.m.,Elementary School,461,461,461,0,461,0,0,11.5,27.8,55.7,0.4,4.6,83.3,92.2,1,Red
275087,275087,Smyrna Elementary School,87,Smyrna Elementary,Smyrna Elementary,Moore Zone,Marion C. Moore School,Network 2,3,https://www.greatschools.org/kentucky/louisville/748-Smyrna-Elementary-School/,548,548,548,15:01,Grade 5,24,18,39,34,31,43,40,13.16,16,0,16,*,0,0,0,0,*,*,0,0,0,0,0,0,91.5,,144,21,2,198,https://sites.google.com/jefferson.kyschools.us/smyrnaelementary/home,A1,Preschool,5th,Title 1 Eligible - Schoolwide School,Amanda Cooper,6401 Outer Loop,,,Louisville,KY,40228,(502) 485-8329,(502) 485-8484,38.138545,-85.641064,https://reportcard.kyschools.us/kysrc?organization=20232024:275:275087,Yes,No,No,No,No,,#N/A,,#N/A,,No,No,Elementary School,,10.8,26.1,0,*,0,*,0,0,0,0,*,0,0,9:40 a.m.,4:20 p.m.,Elementary School,499,499,499,0,499,0,0,33.9,23.6,31.5,4.8,5.4,74.1,83.2,2,Orange
275031,275031,Southern High,31,Southern High,Southern High,Southern Zone,Southern High,Network 2,1,https://www.greatschools.org/kentucky/louisville/714-Southern-High-School/,1788,1788,1788,17:01,Grade 10,18,*,26,25,23,33,,10.88,14.1,10.1,24.2,1081,4,*,122,36,47,1065,70,17,6.82,0,60.5,64,84.8,3.9,33,43,2,100,https://sites.google.com/jefferson.kyschools.us/southern-high/home,A1,9th,12th,Title 1 Eligible - Schoolwide School,Sariena Sampson,8620 Preston Highway,,,Louisville,KY,40219,(502) 485-8330,(502) 485-8029,38.12671,-85.680982,https://reportcard.kyschools.us/kysrc?organization=20232024:275:275031,Yes,No,No,Yes,No,Automotive Maintenance & Collision Repair; Machine Tool and Die Technology,Yes,"Freshman Academy; Automotive Service Academy; iGen Business Academy; Manufacturing, Engineering, Technology, Allied Health, and Leadership (METAL) Academy",#N/A,,No,Yes,High School,SOUTHERN,6.8,6.3,24.2,433,0,6,0,0,0,195,359,0,*,8:40 a.m.,3:20 p.m.,High School,1573,1573,1573,0,0,0,1573,28.2,28,38.8,1.7,2.9,66.6,75.1,2,Orange
275064,275064,St Matthews Elementary,64,St. Matthews Elementary,St. Matthews Elementary,Waggener Zone,Waggener High,Network 3,4,https://www.greatschools.org/kentucky/saint-matthews/729-St-Matthews-Elementary-School/,677,677,677,19:01,Grade 5,37,9,63,42,13,69,62,17.4,6.7,3.3,10,27,0,0,0,*,12,22,0,0,0,1.8,4,12,92.9,,198,50,6,500,https://sites.google.com/jefferson.kyschools.us/st-matthews-elementary/home,A1,K,5th,Title 1 Eligible - No Program,Scottie Collier,601 Browns Lane,,,Louisville,KY,40207,(502) 485-8321,(502) 485-8582,38.245714,-85.640896,https://reportcard.kyschools.us/kysrc?organization=20232024:275:275064,Yes,No,No,No,No,,#N/A,,#N/A,,No,No,Elementary School,,19.8,23.5,1.5,10,0,3,0,0,0,8,0,0,0,7:30 a.m.,2:10 p.m.,Elementary School,612,612,612,0,612,0,0,49.7,24.2,15,4.9,5.9,49.3,72.6,3,Yellow
275071,275071,Stonestreet Elementary,71,Stonestreet Elementary,Stonestreet Elementary,Doss Zone,Doss High,Network 1,3,https://www.greatschools.org/kentucky/louisville/734-Stonestreet-Elementary-School/,542,563,542,15:01,Grade 5,22,*,32,25,*,52,27,11.75,10.7,7.1,17.8,42,0,0,0,*,*,40,4,0,0,0,7.5,0,91.5,,225,40,3,50,website pending,A1,Preschool,5th,Title 1 Eligible - Schoolwide School,Donald Boemker,10007 Stonestreet Road,,,Louisville,KY,40272,(502) 485-8333,(502) 313-3538,38.108966,-85.834733,https://reportcard.kyschools.us/kysrc?organization=20232024:275:275071,Yes,No,No,No,No,,#N/A,,#N/A,,No,No,Elementary School,,14.9,5,4.1,23,0,3,0,0,0,12,16,0,0,7:30 a.m.,2:10 p.m.,Elementary School,490,510,490,20,490,0,0,47.6,15.1,27.8,1.6,6.3,72.5,85.8,1,Red
275211,275211,Stopher Elementary,211,Stopher Elementary,Stopher Elementary,Eastern Zone,Eastern High,Network 3,6,https://www.greatschools.org/kentucky/louisville/4080-Stopher-Elementary-School/,788,788,788,18:01,Grade 5,67,44,71,67,50,70,76,16.85,5.1,2.6,7.7,14,0,0,0,0,*,14,0,0,0,0,1.8,0,95.6,,400,100,10,1200,https://sites.google.com/jefferson.kyschools.us/stopherelementary/home,A1,Preschool,5th,Not a Title 1 School,Melissa Shearon,14417 Aiken Rd,,,Louisville,KY,40245,(502) 485-8281,(502) 485-8971,38.268134,-85.488522,https://reportcard.kyschools.us/kysrc?organization=20232024:275:275211,Yes,No,No,No,No,,#N/A,,#N/A,,No,No,Elementary School,,18.3,27.2,0.5,4,0,*,0,0,0,*,*,0,0,8:40 a.m.,3:20 p.m.,Elementary School,772,772,772,0,772,0,0,57.1,12.3,5.3,18,6.6,16.2,80.2,5,Blue
275144,275144,Stuart Academy,144,Stuart Academy,Stuart Academy,Doss Zone; Valley Zone,Doss High; Valley High,Network 1,2,https://www.greatschools.org/kentucky/louisville/840-Stuart-Middle-School/,1242,1242,1242,17:01,Grade 8,*,*,*,9,8,13,,8.82,21.7,8.3,30,529,0,0,30,134,38,490,60,13,2.42,3.1,42.6,51,85.4,1.8,235,0,2,0,https://jeffersoncpsky.sites.thrillshare.com/o/stuart,A1,6th,8th,Title 1 Eligible - Schoolwide School,Darren Dawson,4603 Valley Station Rd,,,Louisville,KY,40272,(502) 485-8334,(502) 313-3540,38.108122,-85.843867,https://reportcard.kyschools.us/kysrc?organization=20232024:275:275144,Yes,No,No,No,No,,#N/A,,No,,,No,Middle School,STUART,6.3,0,37.8,470,0,7,0,0,0,153,433,0,*,7:30 a.m.,2:10 p.m.,Middle School,1073,1073,1073,0,0,1073,0,29.6,34.9,27,2.1,5.8,73,63.4,1,Red
275590,275590,The Academy @ Shawnee,590,Academy @ Shawnee,The Academy @ Shawnee,Choice Zone,The Academy @ Shawnee,Network 3,1,https://www.greatschools.org/kentucky/louisville/827-Academy-Shawnee-High-School/,1125,1125,1125,16:01,Grade 10,6,*,*,9,9,*,,10.07,21.7,11.7,33.4,473,0,0,25,31,22,464,34,11,2.22,2,42,33,77.4,1.4,292,0,0,20,https://sites.google.com/jefferson.kyschools.us/academyshawnee/home,A1,6th,12th,Title 1 Eligible - Schoolwide School,Hollie Smith,4001 Herman Street,,,Louisville,KY,40212,(502) 485-8326,(502) 485-8738,38.262202,-85.815674,https://reportcard.kyschools.us/kysrc?organization=20232024:275:275590,Yes,Yes,No,Yes,No,Engineering and Aerospace,Yes,"Freshman Academy; Aviation, Interactive Media Arts, and Manufacturing (A.I.M.) Academy; Health and Human Service Academy; Global Pathway",Yes,Business and Communication; Engineering and Design; Healthcare Science,,No,All,,4.8,0,40,450,0,4,0,0,0,157,427,0,4,8:40 a.m.,3:20 p.m.,All,941,941,941,0,0,337,604,15.6,76.2,3.6,0.3,4,78.9,59.6,1,Red
275590,2755901,The Academy @ Shawnee,590,Academy @ Shawnee,The Academy @ Shawnee Middle,Choice Zone,The Academy @ Shawnee,Network 3,,,414,1125,1125,16:01,Grade 8,*,*,*,*,*,*,,10.07,21.7,11.7,33.4,473,0,0,25,31,22,464,34,11,2.22,2,42,33,77.4,1.4,292,0,0,20,https://sites.google.com/jefferson.kyschools.us/academyshawnee/home,A1,6th,12th,Title 1 Eligible - Schoolwide School,Hollie Smith,4001 Herman Street,,,Louisville,KY,40212,(502) 485-8326,(502) 485-8738,38.262202,-85.815674,https://reportcard.kyschools.us/kysrc?organization=20232024:275:275590,Yes,Yes,No,Yes,No,Engineering and Aerospace,#N/A,,Yes,Business and Communication; Engineering and Design; Healthcare Science,,No,Middle School,,4.8,0,40,450,0,4,0,0,0,157,427,0,4,8:40 a.m.,3:20 p.m.,Middle School,337,941,941,0,0,337,604,8.3,81.3,5.3,0.6,3.9,78.9,59.6,1,Red
275590,2755902,The Academy @ Shawnee,590,Academy @ Shawnee High,The Academy @ Shawnee High,Choice Zone,The Academy @ Shawnee,Network 3,1,https://www.greatschools.org/kentucky/louisville/827-Academy-Shawnee-High-School/,711,1125,1125,16:01,Grade 10,6,*,*,9,9,*,,10.07,21.7,11.7,33.4,473,0,0,25,31,22,464,34,11,2.22,2,42,33,77.4,1.4,292,0,0,20,https://sites.google.com/jefferson.kyschools.us/academyshawnee/home,A1,6th,12th,Title 1 Eligible - Schoolwide School,Hollie Smith,4001 Herman Street,,,Louisville,KY,40212,(502) 485-8326,(502) 485-8738,38.262202,-85.815674,https://reportcard.kyschools.us/kysrc?organization=20232024:275:275590,Yes,Yes,No,Yes,No,Aerospace,Yes,"Freshman Academy; Aviation, Interactive Media Arts, and Manufacturing (A.I.M.) Academy; Health and Human Service Academy; Global Pathway",#N/A,,No,No,High School,,4.8,0,40,450,0,4,0,0,0,157,427,0,4,8:40 a.m.,3:20 p.m.,High School,604,941,941,0,0,337,604,19.7,73.3,2.6,0.2,4.1,78.9,59.6,1,Red
275201,275201,The Phoenix School of Discovery,201,,The Phoenix School of Discovery,,,,,,409,409,409,9:01,Grade 10,17,24,*,35,33,*,,15.04,7.7,1.9,9.6,92,6,0,8,24,25,52,6,*,1.96,6.1,22.5,25,88.2,,143,0,0,50,http://thephoenixschool.org,A5,6th,12th,Title 1 Eligible - Schoolwide School,Mr. Kenneth Moeller,502 Wood Rd,,,Louisville,KY,40222,(502) 485-7700,(502) 485-7701,38.256265,-85.604619,,No,No,No,No,No,,No,,No,,Yes,No,All,,9.1,,14.9,61,0,3,0,0,0,0,60,0,0,7:30 a.m.,2:10 p.m.,All,384,384,384,0,0,160,224,65.4,21.4,4.9,2.1,6.3,55.5,,,
275201,2752012,The Phoenix School of Discovery,201,,The Phoenix School of Discovery,,,,,,243,409,409,9:01,Grade 10,17,24,*,35,33,*,,15.04,7.7,1.9,9.6,92,6,0,8,24,25,52,6,*,1.96,6.1,22.5,25,88.2,,143,0,0,50,http://thephoenixschool.org,A5,6th,12th,Title 1 Eligible - Schoolwide School,Mr. Kenneth Moeller,502 Wood Rd,,,Louisville,KY,40222,(502) 485-7700,(502) 485-7701,38.256265,-85.604619,,No,No,No,No,No,,No,,#N/A,,Yes,No,High School,,9.1,,14.9,61,0,3,0,0,0,0,60,0,0,7:30 a.m.,2:10 p.m.,High School,224,384,384,0,0,160,224,62.1,24.1,5.4,2.2,6.3,55.5,,,
275201,2752011,The Phoenix School of Discovery,201,,The Phoenix School of Discovery,,,,,,166,409,409,9:01,Grade 8,*,*,*,*,*,*,,15.04,7.7,1.9,9.6,92,6,0,8,24,25,52,6,*,1.96,6.1,22.5,25,88.2,,143,0,0,50,http://thephoenixschool.org,A5,6th,12th,Title 1 Eligible - Schoolwide School,Mr. Kenneth Moeller,502 Wood Rd,,,Louisville,KY,40222,(502) 485-7700,(502) 485-7701,38.256265,-85.604619,,No,No,No,No,No,,#N/A,,No,,Yes,No,Middle School,,9.1,,14.9,61,0,3,0,0,0,0,60,0,0,7:30 a.m.,2:10 p.m.,Middle School,160,384,384,0,0,160,224,70,17.5,4.4,1.9,6.3,55.5,,,
275090,275090,Thomas Jefferson Middle,90,Thomas Jefferson Middle,Thomas Jefferson Middle,Southern Zone; Seneca Zone,Southern High; Seneca High,Network 2,2,https://www.greatschools.org/kentucky/louisville/749-Thomas-Jefferson-Middle-School/,1106,1106,1106,14:01,Grade 8,8,7,*,14,12,20,,8.86,23.4,3.1,26.5,514,*,*,55,76,53,486,53,14,4.97,0,46.5,67,87.1,0.5,129,50,4,0,https://sites.google.com/jefferson.kyschools.us/thomas-jefferson-middle/home,A1,6th,8th,Title 1 Eligible - Schoolwide School,Mr. Joshua Bourgeois,1501 Rangeland Road,,,Louisville,KY,40219,(502) 485-8273,(502) 485-8045,38.168384,-85.679373,https://reportcard.kyschools.us/kysrc?organization=20232024:275:275090,Yes,No,No,No,No,,#N/A,,Yes,Business and Communication; Engineering and Design; Public Service,,No,Middle School,THOMAS JEFFERSON,9.9,0,31,343,0,14,0,0,0,215,263,0,0,8:40 a.m.,3:20 p.m.,Middle School,953,953,953,0,0,953,0,17.2,33.4,43,3,3,74.9,68.1,1,Red
275104,275104,Trunnell Elementary,104,Trunnell Elementary,Trunnell Elementary,Doss Zone,Doss High,Network 1,4,https://www.greatschools.org/kentucky/louisville/760-Trunnell-Elementary-School/,552,619,552,14:01,Grade 5,14,14,*,24,25,*,36,11.41,13.6,9.1,22.7,13,0,0,0,7,0,4,0,*,0,0,2.1,0,90.6,,325,50,2,300,https://sites.google.com/jefferson.kyschools.us/trunnell-elementary-school/home,A1,Preschool,5th,Title 1 Eligible - Schoolwide School,Nicole Travis,7609 St. Andrews Church Road,,,Louisville,KY,40214,(502) 485-8337,(502) 485-8627,38.153023,-85.814556,https://reportcard.kyschools.us/kysrc?organization=20232024:275:275104,Yes,No,No,No,No,,#N/A,,#N/A,,No,No,Elementary School,,3.8,21.2,0.8,5,0,*,0,0,0,4,0,0,0,7:30 a.m.,2:10 p.m.,Elementary School,480,538,480,58,480,0,0,22.9,36,28.3,5.8,6.7,83.7,82,1,Red
275016,275016,Tully Elementary,16,Tully Elementary,Tully Elementary,Jeffersontown Zone,Jeffersontown High,Network 2,6,https://www.greatschools.org/kentucky/jeffersontown/709-Tully-Elementary-School/,777,859,777,16:01,Grade 5,51,42,59,47,38,56,67,17.59,7.7,0,7.7,43,0,0,0,15,*,29,0,5,0,0,5,5,94.4,,388,124,2,240,https://schools.jefferson.kyschools.us/Elementary/Tully/index.html,A1,Preschool,5th,Title 1 Eligible - No Program,Rachel Works,3300 College Drive,,,Louisville,KY,40299,(502) 485-8338,(502) 485-8393,38.196302,-85.571193,https://reportcard.kyschools.us/kysrc?organization=20232024:275:275016,Yes,No,No,No,No,,#N/A,,#N/A,,No,No,Elementary School,,16.5,34.9,2.8,24,0,5,0,0,0,19,6,0,0,7:30 a.m.,2:10 p.m.,Elementary School,738,810,738,72,738,0,0,56.1,19.9,9.1,5.8,8.9,44.1,78.1,3,Yellow
275033,275033,Valley High,33,Valley High,Valley High,Valley Zone,Valley High,Network 1,1,https://www.greatschools.org/kentucky/louisville/715-Valley-Traditional-High-School/,1020,1020,1020,15:01,Grade 10,*,*,15,25,23,32,,12.55,13.8,1.7,15.5,478,*,0,56,23,24,452,50,4,5.49,2.4,46.9,28,81.3,3.9,93,48,1,307,https://sites.google.com/jefferson.kyschools.us/valley-high-school/home,A1,8th,12th,Title 1 Eligible - Schoolwide School,Jennie Currin,10200 Dixie Highway,,,Louisville,KY,40272,(502) 485-8339,(502) 485-8884,38.107709,-85.867731,https://reportcard.kyschools.us/kysrc?organization=20232024:275:275033,Yes,No,No,No,No,,Yes,Freshman Academy; Business and Industry Academy; Global Pathway; Health Science Academy,#N/A,,No,No,High School,VALLEY,7.1,0,26.9,274,0,5,0,0,0,137,221,0,0,8:40 a.m.,3:20 p.m.,High School,851,851,851,0,0,0,851,46.3,31.8,14.7,1.1,5.9,69.5,52.5,1,Red
275191,275191,W.E.B. DuBois Academy,191,"DuBois, W.E.B., High Academy",W.E.B. DuBois Academy,Magnet,W.E.B. DuBois Academy,Magnet,3,https://www.greatschools.org/kentucky/louisville/5317-W.E.B.-DuBois-Academy/,517,517,517,12:01,Grade 10,19,23,*,34,39,21,,11.42,11.6,4.7,16.3,105,0,*,8,13,11,81,15,*,1.55,0,20.3,11,90.9,,280,NA,NA,573,https://sites.google.com/jefferson.kyschools.us/w-e-b-dubois-middle/home,A5,6th,11th,Title 1 Eligible - Schoolwide School,Monica Hunter,3307 East Indian Trail,,,Louisville,KY,40213,(502) 485-8253,,38.170892,-85.700419,https://reportcard.kyschools.us/kysrc?organization=20232024:275:275191,No,No,Yes,No,No,,No,,No,,No,No,All,W.E.B. DUBOIS ACADEMY,16.2,,19,98,0,*,0,0,0,9,93,0,0,7:30 a.m.,2:10 p.m.,All,495,495,495,0,0,322,173,2.6,85.9,4.2,0.4,6.9,70.6,,,
